"entry_id","comments","score"
"222","a:1:{s:8:""comment4"";a:4:{i:0;s:21:""Them and us mentality"";i:1;s:62:""Greater cross team collaboration
Improved working environment"";i:2;s:40:""Total number of projects needs to reduce"";i:3;s:31:""Listening to our customers more"";}}","47.045"
"221","a:1:{s:8:""comment4"";a:4:{i:0;s:17:""Working in Silo's"";i:1;s:76:""Collaborative communication / workshops events/ opportunities to share ideas"";i:2;s:52:""Looking at the barriers before innovative solutions."";i:3;s:8:""as above"";}}","32.462"
"220","a:1:{s:8:""comment4"";a:4:{i:0;s:14:""Micro Managing"";i:1;s:14:""Trust in teams"";i:2;s:54:""Negative Comments / Barriers between L&amp;D Institute"";i:3;s:21:""Celebrating good work"";}}","48.267"
"219","a:1:{s:8:""comment4"";a:4:{i:0;s:114:""Introducing new systems without adequate training: NetSuite and Shoretel.  Lack of ownership of these two systems."";i:1;s:25:""Calling out bad behaviour"";i:2;s:0:"""";i:3;s:78:""taking responsibility to provide training for all systems that are introduced."";}}","29.700"
"218","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","69.817"
"217","a:1:{s:8:""comment4"";a:4:{i:0;s:41:""Relying on a narrow portfolio of products"";i:1;s:43:""Raising our profile and the level of debate"";i:2;s:17:""Focusing inwardly"";i:3;s:9:""Be bolder"";}}","69.844"
"216","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","56.017"
"215","a:1:{s:8:""comment4"";a:4:{i:0;s:44:""Introducing new technology without training."";i:1;s:71:""Provide more information about what other parts of the Group are doing."";i:2;s:0:"""";i:3;s:0:"""";}}","61.173"
"214","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","68.850"
"213","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:49:""using so many different platforms for our systems"";i:3;s:72:""merge all customer access platforms into 1 - ie lumo, acf, Enlight etc. "";}}","67.917"
"212","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:38:""Work
Acknowlegde people and pay aptly"";i:2;s:0:"""";i:3;s:0:"""";}}","41.335"
"211","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","56.711"
"210","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","56.711"
"209","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","23.546"
"208","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","32.160"
"207","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:153:""Events between teams and areas, maybe mix upstairs and downstairs for a day or two, so people understand how their team works and what their jobs involve"";i:2;s:225:""Some of the Greenroom posts are a little complicated, I don't always understand what the other teams are doing and exactly the purpose of the events they're attending and how that links to our Making IT Good for Society goal."";i:3;s:0:"""";}}","53.627"
"206","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","85.850"
"205","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","75.666"
"203","a:1:{s:8:""comment4"";a:4:{i:0;s:5:""SILOs"";i:1;s:13:""Collaboration"";i:2;s:0:"""";i:3;s:0:"""";}}","26.656"
"202","a:1:{s:8:""comment4"";a:4:{i:0;s:33:""making promises and not doing it "";i:1;s:12:""recognition "";i:2;s:0:"""";i:3;s:120:""act quickly on the changes and trends. I feel BCS are still slow (old fashioned) with some of our internal processes    "";}}","27.930"
"201","a:1:{s:8:""comment4"";a:4:{i:0;s:33:""making promises and not doing it "";i:1;s:12:""recognition "";i:2;s:0:"""";i:3;s:120:""act quickly on the changes and trends. I feel BCS are still slow (old fashioned) with some of our internal processes    "";}}","27.930"
"200","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","36.080"
"199","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:105:""Innovation and provision of market insights to the industry to increase visibility and credibility of BCS"";i:2;s:0:"""";i:3;s:0:"""";}}","54.123"
"198","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:95:""Keeping departments aware of changes and promotions that are going out from other departments. "";i:2;s:0:"""";i:3;s:0:"""";}}","52.173"
"197","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","32.906"
"196","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:45:""better Green Room content as resource library"";i:2;s:17:""too many meetings"";i:3;s:0:"""";}}","90.000"
"195","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","54.760"
"194","a:1:{s:8:""comment4"";a:4:{i:0;s:30:""Meetings without clear purpose"";i:1;s:42:""Cross team collaboration
Agile methods 
"";i:2;s:99:""Creating teams that are too large (above a small handful of people) when exploring concepts\ideas. "";i:3;s:91:""Better blend of the business with technology.  Generally improve the IT skills of our staff"";}}","62.561"
"193","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:167:""Sense of collective in London office using workstations, leaving the desks clean and organised before finish work, and in the kitchen when using the fridge and dishes."";}}","54.191"
"192","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","49.161"
"191","a:1:{s:8:""comment4"";a:4:{i:0;s:103:""Senior managers to respect each other more as this is fed down and causes a divide at grass roots level"";i:1;s:49:""project work with a mix of departments and people"";i:2;s:36:""over promising and under delivering "";i:3;s:21:""Focus on development "";}}","36.524"
"190","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","21.538"
"189","a:1:{s:8:""comment4"";a:4:{i:0;s:17:""Fire - fighting. "";i:1;s:281:""Support for high value products to sustain and improve them. And increase support for our products that are designed to support diversification - otherwise they will always be marginalised.
Increase looking at ways of working to improve processes and communications between teams."";i:2;s:76:""Recruiting the wrong people. Turnover seems to be quite high in some areas. "";i:3;s:241:""Looking ahead - by putting resources into future proofing.
Recruit the right people first time!
Working together so that all teams are working for common purpose and with common aims so that relationships between departments can improve.  "";}}","40.365"
"188","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:51:""More internal communication about what is happening"";i:2;s:0:"""";i:3;s:0:"""";}}","33.221"
"187","a:1:{s:8:""comment4"";a:4:{i:0;s:13:""Blame culture"";i:1;s:94:""Staff communications - it's getting better but needs more work.
More cross functional working"";i:2;s:57:""The attitude of &quot;we've always done it that way&quot;"";i:3;s:0:"""";}}","51.301"
"186","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","48.913"
"185","a:1:{s:8:""comment4"";a:4:{i:0;s:256:""-Changing things before rolling them out effectively; ShoreTel, 
-Changing things that affect role without being told but also so much change at different times that being told probably don't have the time to read or listen. Need for structured change. 
"";i:1;s:11:""-commission"";i:2;s:0:"""";i:3;s:505:""-Incentives; alcohol, money
-Could create a short work experience programme that is run across all departments that enables current staff to enter. Could be part of a newbie training package. Encourages team work and communication when having an understanding of others roles and what they do and do not entail. Knowing who the right people to go to are. This will also look good if advertising doing this - since we are now in Apprenticeship space
-Christmas Bonus
-Create open windows
-Napping pod
"";}}","20.776"
"184","a:1:{s:8:""comment4"";a:4:{i:0;s:427:""Hot offices. I'm usually pretty tolerant of this. I know its a BT issue but it really has been unacceptably hot of late and may be time to get serious about resolving it. 

Being overly apologetic/accommodating to customers, especially in Institute. We need to be confident in our products and brand to be able to sell them as designed without bespoke accommodations, which cause manual work arounds and inefficiency.



"";i:1;s:25:""Greater media presence!!!"";i:2;s:0:"""";i:3;s:752:""Greater visibility of directors day to day. Never see them, especially downstairs. Walking the floor now and again may be beneficial to us and you.

Real analysis of our Institute products to understand the customer experience/journey, and the value the products bring.

Define the success criteria of the Institute products, particularly the challenges. 

Define success criteria of grades. For example, is it just numbers of MBCSs we have, or is it the continuing level of professionalism/knowledge, etc, that is important. What should a professional body expect of its key members? How do we know they are achieving expectations? What are we doing to guide/help them to achieve that? What are we doing to drive up the level of professionalism?"";}}","28.014"
"183","a:1:{s:8:""comment4"";a:4:{i:0;s:223:""Not responding to emails within the required deadline. We cause a loss of efficiency each time we don't respond properly, forcing someone to waste time with reminders and possibly introducing a delay in a process somewhere."";i:1;s:288:""Treat other colleagues' problems that might be somehow linked with our own work as if they were our own problems. From a corporate perspective, the best use of our individual abilities occurs when our work produces value for the organisation, for our colleagues and for us, in this order."";i:2;s:178:""Silo approach in having things done. A better integration between vertical reporting lines and horizontally displayed processes across the organization might improve efficiency. "";i:3;s:216:""Establish a monthly prize (e.g. a day off taken at will or something else that is widely appreciated and relatively easy to offer)for the best idea regarding things to do to improve the experience of working for BCS."";}}","75.545"
"182","a:1:{s:8:""comment4"";a:4:{i:0;s:154:""Allowing member groups to book up all the London offices, so internal meetings and events cannot find a room for weeks, and may have to pay a hire charge!"";i:1;s:49:""Sharing information between L&amp;D and Institute"";i:2;s:53:""Unnecessary meetings of an hour - why not 20 minutes?"";i:3;s:94:""Cross cohort groups to go out to the public with one voice, not multiple versions of the same."";}}","56.604"
"180","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","44.843"
"179","a:1:{s:8:""comment4"";a:4:{i:0;s:52:""hot desk this would not work for every department.
"";i:1;s:0:"""";i:2;s:0:"""";i:3;s:174:""Sort out the heating issues! this effects concentration when it is so hot. Reinstate dividers as it is too noisy and this effects concentration and work errors can occur.

"";}}","79.088"
"178","a:1:{s:8:""comment4"";a:4:{i:0;s:102:""Being secret squirrels about development projects which are supposed to be there to improve working.  "";i:1;s:67:""Working collaboratively across business units 
Be more action led "";i:2;s:155:""Reduce meetings, or reduce meetings in meeting rooms. Recent report suggested walking while having meetings produces better results than sitting in rooms. "";i:3;s:86:""Celebrating innovate achievement and recognition for departments who try new things.  "";}}","45.757"
"177","a:1:{s:8:""comment4"";a:4:{i:0;s:83:""Making the temperature downstairs freezing! It's very cold and hard to work in.

"";i:1;s:88:""Praising people for particularly good work- recognising hard work is really important.  "";i:2;s:0:"""";i:3;s:125:""Give more opportunities for progression or the opportunity to work with other people to push themselves - more responsibility"";}}","54.489"
"175","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","90.000"
"174","a:1:{s:8:""comment4"";a:4:{i:0;s:7:""nothing"";i:1;s:7:""nothing"";i:2;s:7:""nothing"";i:3;s:19:""start giving bonus?"";}}","67.237"
"173","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","41.312"
"172","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","42.542"
"171","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:81:""Communication - what you find out depends on how much your line manager tells you"";i:2;s:0:"""";i:3;s:0:"""";}}","36.743"
"170","a:1:{s:8:""comment4"";a:4:{i:0;s:14:""the same thing"";i:1;s:20:""changes to simplify "";i:2;s:10:""negativity"";i:3;s:12:""productivity"";}}","46.507"
"169","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","57.803"
"168","a:1:{s:8:""comment4"";a:4:{i:0;s:25:""Making things complicated"";i:1;s:43:""Making decisions and implement them quickly"";i:2;s:8:""not sure"";i:3;s:135:""Staff recognition - BCS stars is good but it relies on people filling out a form, may be have a team member of the month for each team?"";}}","71.662"
"167","a:1:{s:8:""comment4"";a:4:{i:0;s:9:""dithering"";i:1;s:18:""staff recognition "";i:2;s:25:""meetings and time wasting"";i:3;s:75:""know what it is we want to do and act on it, the programme office will help"";}}","32.520"
"166","a:1:{s:8:""comment4"";a:4:{i:0;s:120:""the survey in this format, there should be room to save as you go and be able to go back easily to add in extra comments"";i:1;s:47:""effective communication between departments

"";i:2;s:0:"""";i:3;s:163:""better heating/ventilation - I know this is planned for the future but it was needed ages ago. Some of my colleagues have blankets for when when it's cold in here!"";}}","75.314"
"165","a:1:{s:8:""comment4"";a:4:{i:0;s:17:""Working in silos "";i:1;s:27:""More collaborative working "";i:2;s:19:""Waterfall processes"";i:3;s:0:"""";}}","78.278"
"164","a:1:{s:8:""comment4"";a:4:{i:0;s:17:""Working in silos "";i:1;s:27:""More collaborative working "";i:2;s:19:""Waterfall processes"";i:3;s:0:"""";}}","78.278"
"163","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","44.359"
"162","a:1:{s:8:""comment4"";a:4:{i:0;s:152:""Navel-gazing and being bogged down by council/membership/trustee/board treacle. Assuming conversations in the boardroom mean anything in the real world."";i:1;s:186:""Looking outward, not inward.  And as there's been no opportunity to say so - increase staff holiday allowance!  BCS is utterly miserable compared to every single other place I've worked."";i:2;s:126:""Talking so much before acting - empower staff to take initiative not hold them back when they do. Missed opportunities abound."";i:3;s:326:""Break the exec board aloof distance and remoteness (some are great - others considerably less so). Much more public exposure and leadership from the front, particularly the CEO who is very hidden from staff view. Forgive mistakes to encourage initiative: people are afraid to act and are chastised or over-ruled when they try."";}}","29.052"
"161","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","89.300"
"160","a:1:{s:8:""comment4"";a:4:{i:0;s:131:""Being so processed driven, yes we need them but sometimes we lose time and momentum because we need to go through so many channels "";i:1;s:32:""Being creative and taking risks "";i:2;s:93:""working in silos. The more we work more as time and one organisation the more we can achieve "";i:3;s:13:""Taking risks "";}}","44.634"
"159","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","55.846"
"157","a:1:{s:8:""comment4"";a:4:{i:0;s:7:""Surveys"";i:1;s:7:""Surveys"";i:2;s:7:""Surveys"";i:3;s:7:""Surveys"";}}","22.500"
"156","a:1:{s:8:""comment4"";a:4:{i:0;s:41:""So much in terms of projects/new products"";i:1;s:14:""Prioritisation"";i:2;s:0:"""";i:3;s:0:"""";}}","56.416"
"155","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","20.708"
"154","a:1:{s:8:""comment4"";a:4:{i:0;s:3:""N/A"";i:1;s:198:""More communication between departments where there is overlap, and also more information about the challenges so everyone in the organisation knows the work being done and how they are contributing."";i:2;s:13:""Silo working."";i:3;s:230:""More office modernisation, like where group marketing have no set seats and can move around, we should keep doing more of this so that the whole office works in this way as it will help communication between teams and individuals."";}}","52.017"
"152","a:1:{s:8:""comment4"";a:4:{i:0;s:8:""Too much"";i:1;s:59:""More impactful bigger campaigns that will make a difference"";i:2;s:0:"""";i:3;s:0:"""";}}","77.122"
"151","a:1:{s:8:""comment4"";a:4:{i:0;s:22:""so much, we need focus"";i:1;s:65:""do things properly, things can still be done well if done quickly"";i:2;s:63:""things in silos. everyone fighting to get their own stuff done."";i:3;s:0:"""";}}","27.611"
"150","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","20.205"
"149","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","74.250"
"148","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","47.943"
"140","a:2:{s:8:""comment4"";a:4:{i:0;s:69:""Recreating the same documents in multiple folders on the shared drive"";i:1;s:50:""Communication &amp; access to HR could be improved"";i:2;s:0:"""";i:3;s:34:""Cross department knowledge sharing"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:105:""Doesn't seem to be much offered in-house training &amp; from my understanding the budget is restrictive. "";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","32.625"
"139","a:2:{s:8:""comment4"";a:4:{i:0;s:230:""stop taking credit for things that other people have done and passing it off as your own work. individuals who do this show a lack of integrity and honesty which drives down morale and harms the relationships between departments. "";i:1;s:144:""central purchasing would make items cheaper due to buying in bulk , it would also reduce animosity between departments when budgets are involved"";i:2;s:143:""purchasing by department, this causes issues when other departments want items for their events but are not paying for them out of their budget"";i:3;s:114:""honesty and integrity should be woven into everything we do,including giving credit to the person who did the work"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:132:""i have previously expressed a wish to receive training on excel spreadsheet particularly formulas, but have not heard anything since"";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","38.059"
"138","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","29.179"
"137","a:2:{s:8:""comment4"";a:4:{i:0;s:19:""Unnecessary process"";i:1;s:32:""understanding the customer needs"";i:2;s:60:""Meetings for meetings sake - stops us from the start doings!"";i:3;s:163:""Making all our staff understand we are a customer facing organisation and customers need to feel value and see ROI, and have things made easier for them not harder"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:202:""Have had the chance for some professional training, however whilst supported time to actually commit to training and improvement can prove difficult simply due the pressing work load and customer needs."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","54.350"
"136","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","58.609"
"135","a:2:{s:8:""comment4"";a:4:{i:0;s:17:""Working in silo's"";i:1;s:115:""Encourage Institute and L&amp;D staff to work together as one organisation.  Needs to come from senior management. "";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","30.390"
"134","a:2:{s:8:""comment4"";a:4:{i:0;s:286:""Appreciate to stop using this riddle box when we have a properly branded survey software called Snap.  How do we expect our volunteers to use our branding properly when internally it looks like a mess. Riddle box looks so unprofessional it's scary to think BCS is associated with this. "";i:1;s:376:""Keeping us informed. Making all the business unit desks like Marketing, think this is a brilliant set up and should be done asap to the rest of the building. Do 2 surveys a year one does not seem to be a lot. Follow up with the results as not everything was followed up last year, something that might not be important to the senior staff might be very important to the staff."";i:2;s:275:""The yearly outing to Purton in July, another venue might be nice, last years the caterers took the food away so quickly, some staff never got food, and there was no survey afterwards. And if at Purton then please use descent marques that close on the sides and more seating. "";i:3;s:458:""Giving us back our annual bonus, easter eggs and Christmas vouchers. Executives are always saying how staff is the most important aspect in BCS, we don't feel very appreciated when all the extra's are just taken away.  Really makes us feel unappreciated.  David Clarke always gave something to the staff even when we were not doing great, he could see how it uplifted the staff spirits and it made one want to work harder and feel good about working here.   "";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:67:""sometimes, there is not much encouragement to do a lot of courses. "";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","52.395"
"133","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:43:""Green room and information feeding through."";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:132:""I feel if I needed training, my manager is very open to discussion and i'm sure would help me find the right path/course to develop."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","78.891"
"132","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","54.560"
"131","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","36.391"
"130","a:2:{s:8:""comment4"";a:4:{i:0;s:177:""Senior management managing in 'Seagull' mode.  Either manage or leave to be empowered, don't swoop in, crap over you, and swoop off! Once again leaving you to manage everything."";i:1;s:92:""Empowering people and teams.  When this is done this works well for me and people around me."";i:2;s:254:""Pushing objectives and timescales regardless of whether these are feasible. it works better if people set aims for us, let us set what can be done and can't, empower us, and then support us and provide oversight and mentoring so we can achieve the aims. "";i:3;s:206:""Fairly rewarding and recognising people for the job they are doing.  This just does not happen for me. and I'm left wondering why I should stay when being paid at least &Acirc;&pound;10k under market rates!"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","41.667"
"129","a:2:{s:8:""comment4"";a:4:{i:0;s:21:""Being Top Down Driven"";i:1;s:87:""Empower teams to work in new ways, more effective than what the organisation is used to"";i:2;s:64:""Introduction of new systems without adequate training (Netsuite)"";i:3;s:79:""If you are going to introduce new systems you need to train people effectively."";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","44.346"
"128","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","42.250"
"127","a:2:{s:8:""comment4"";a:4:{i:0;s:3:""Yes"";i:1;s:0:"""";i:2;s:0:"""";i:3;s:3:""Yez"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","38.500"
"126","a:2:{s:8:""comment4"";a:4:{i:0;s:61:""tight deadlines which cause work to be handed over unfinished"";i:1;s:29:""Collaboration, info sharing. "";i:2;s:57:""manual workarounds for processes which could be automated"";i:3;s:195:""&quot;A day in the life&quot; allow staff to &quot;try&quot; or &quot;shadow&quot; someone's role to understand how it works, gain greater understanding of pressures, constraints, wins and ideas."";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:70:""The department is invested in providing training and developing staff."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","60.269"
"125","a:2:{s:8:""comment4"";a:4:{i:0;s:82:""Second guessing users, we need to invest in real empirical and heuristic analysis."";i:1;s:199:""Investing in the in house IT professionals at the BCS. There is a vast array of complicated and technical IT knowledge sat in the building. If anyone knows what IT professionals value surely they do."";i:2;s:0:"""";i:3;s:216:""Rocking the boat, shake up and question processes. Embrace change and actively seek it.

We should look to improve our own internal manual process and embrace IT internally before embarking on the whole of Society."";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","33.316"
"124","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","38.377"
"123","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","38.896"
"122","a:2:{s:8:""comment4"";a:4:{i:0;s:66:""Waiting for a Director to get involved before people do their job."";i:1;s:162:""Useful meaningful communication
Make avenues for the team to have a view
Not being afraid to offer constructive (if negative feedback) rather than none at all. "";i:2;s:47:""Making processes overly complicated and lengthy"";i:3;s:59:""Reduce pomposity, take our work seriously but not ourselves"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:77:""I believe as an organisation we're willing to support peoples training needs."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","43.137"
"121","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:51:""Cross-functional working
Focussing on the customer"";i:2;s:13:""Pushing paper"";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:70:""Sufficient autonomy to decide what training is relevant and to attend."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","0.000"
